date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2025-03-13, LaMonte Wade Jr., Willy Adames, Jung Hoo Lee, Matt Chapman, Wilmer Flores, Mike Yastrzemski, Patrick Bailey, Luis Matos, Brett Wisely,SF
2025-03-14, Heliot Ramos, Tyler Fitzgerald, Luis Matos, Jerar Encarnacion, Casey Schmitt, Sam Huff, David Villar, Jake Lamb, Christian Koss,SF
2025-03-15, LaMonte Wade Jr., Willy Adames, Matt Chapman, Heliot Ramos, Patrick Bailey, Wilmer Flores, Jerar Encarnacion, Tyler Fitzgerald, Grant McCray,SF
2025-03-16, Heliot Ramos, Willy Adames, Wilmer Flores, Matt Chapman, Jerar Encarnacion, Luis Matos, Patrick Bailey, Mike Yastrzemski, Tyler Fitzgerald,SF
2025-03-17, Grant McCray, Casey Schmitt, LaMonte Wade Jr., Luis Matos, Sam Huff, Jake Lamb, Brett Wisely, Christian Koss, Wade Meckler,SF
2025-03-18a, Brett Wisely, Tyler Fitzgerald, Heliot Ramos, Jerar Encarnacion, Jake Lamb, Max Stassi, Wade Meckler, David Villar, Christian Koss,SF
2025-03-18b, LaMonte Wade Jr., Willy Adames, Mike Yastrzemski, Matt Chapman, Patrick Bailey, Wilmer Flores, Luis Matos, Grant McCray, Diego Velasquez,SF
2025-03-19, Grant McCray, Tyler Fitzgerald, Heliot Ramos, Jerar Encarnacion, Luis Matos, Jake Lamb, Sam Huff, David Villar, Brett Wisely,SF
2025-03-21, LaMonte Wade Jr., Willy Adames, Heliot Ramos, Matt Chapman, Mike Yastrzemski, Wilmer Flores, Patrick Bailey, Luis Matos, Tyler Fitzgerald,SF
2025-03-22, LaMonte Wade Jr., Willy Adames, Heliot Ramos, Matt Chapman, Patrick Bailey, Mike Yastrzemski, Wilmer Flores, Brett Wisely, Grant McCray,SF
2025-03-24, Heliot Ramos, Willy Adames, Jung Hoo Lee, Matt Chapman, Patrick Bailey, LaMonte Wade Jr., Wilmer Flores, Mike Yastrzemski, Tyler Fitzgerald,SF
2025-03-25, LaMonte Wade Jr., Willy Adames, Jung Hoo Lee, Matt Chapman, Heliot Ramos, Patrick Bailey, Wilmer Flores, Mike Yastrzemski, Tyler Fitzgerald,SF
2025-02-22, Brayan Rocchio, Carlos Santana, Jose Ramirez, Lane Thomas, Bo Naylor, Jhonkensy Noel, Gabriel Arias, Austin Hedges, Angel Martinez,CLE
2025-02-23, Steven Kwan, Will Brennan, Tyler Freeman, Kyle Manzardo, Bo Naylor, Daniel Schneemann, Juan Brito, Dom Nunez, Will Wilson,CLE
2025-02-24, Angel Martinez, Brayan Rocchio, Gabriel Arias, Jhonkensy Noel, Austin Hedges, Kyle Manzardo, Johnathan Rodriguez, Petey Halpin, Micah Pries,CLE
2025-02-25, Steven Kwan, Carlos Santana, Jose Ramirez, Lane Thomas, Bo Naylor, Tyler Freeman, Will Brennan, Daniel Schneemann, Juan Brito,CLE
2025-02-26, Brayan Rocchio, Lane Thomas, Jose Ramirez, Carlos Santana, Kyle Manzardo, Gabriel Arias, Jhonkensy Noel, Austin Hedges, Angel Martinez,CLE
2025-02-27, Steven Kwan, Tyler Freeman, Daniel Schneemann, Kyle Manzardo, Will Brennan, Gabriel Arias, Juan Brito, Dom Nunez, Will Wilson,CLE
2025-02-28, Steven Kwan, Carlos Santana, Jose Ramirez, Lane Thomas, Bo Naylor, Brayan Rocchio, Jhonkensy Noel, Angel Martinez, Johnathan Rodriguez,CLE
2025-03-01, Daniel Schneemann, Tyler Freeman, Kyle Manzardo, Gabriel Arias, Will Brennan, Austin Hedges, Jhonkensy Noel, Johnathan Rodriguez, Angel Martinez,CLE
2025-03-02, Steven Kwan, Carlos Santana, Jose Ramirez, Bo Naylor, Lane Thomas, Will Brennan, Brayan Rocchio, Juan Brito, Petey Halpin,CLE
2025-03-03, Daniel Schneemann, Tyler Freeman, Kyle Manzardo, Gabriel Arias, Austin Hedges, Jhonkensy Noel, Angel Martinez, Johnathan Rodriguez, Juan Brito,CLE
2025-03-04, Steven Kwan, Jose Ramirez, Kyle Manzardo, Carlos Santana, Lane Thomas, Will Brennan, Bo Naylor, Gabriel Arias, Brayan Rocchio,CLE
2025-03-06, Steven Kwan, Jose Ramirez, Carlos Santana, Lane Thomas, Bo Naylor, Will Brennan, Juan Brito, Brayan Rocchio, Dom Nunez,CLE
2025-03-07, Tyler Freeman, Daniel Schneemann, Kyle Manzardo, Jhonkensy Noel, Gabriel Arias, Austin Hedges, Angel Martinez, Johnathan Rodriguez, Travis Bazzana,CLE
2025-03-08, Brayan Rocchio, Tyler Freeman, Kyle Manzardo, Johnathan Rodriguez, Juan Brito, Angel Martinez, Petey Halpin, Will Wilson, Kody Huff,CLE
2025-03-09, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Bo Naylor, Jhonkensy Noel, Daniel Schneemann, Gabriel Arias, Austin Hedges,CLE
2025-03-10a, Steven Kwan, Jose Ramirez, Carlos Santana, Lane Thomas, Will Brennan, Jhonkensy Noel, Daniel Schneemann, Austin Hedges, Juan Brito,CLE
2025-03-10b, Brayan Rocchio, Tyler Freeman, Kyle Manzardo, Bo Naylor, Gabriel Arias, Johnathan Rodriguez, Angel Martinez, Will Wilson, Cooper Ingle,CLE
2025-03-11, Daniel Schneemann, Tyler Freeman, Kyle Manzardo, Gabriel Arias, Will Brennan, Austin Hedges, Angel Martinez, Johnathan Rodriguez, Milan Tolentino,CLE
2025-03-12, Steven Kwan, Jose Ramirez, Carlos Santana, Lane Thomas, Bo Naylor, Jhonkensy Noel, Brayan Rocchio, Juan Brito, Kody Huff,CLE
2025-03-13, Brayan Rocchio, Tyler Freeman, Kyle Manzardo, Gabriel Arias, Will Brennan, Jhonkensy Noel, Daniel Schneemann, Austin Hedges, Angel Martinez,CLE
2025-03-14, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Bo Naylor, Jhonkensy Noel, Daniel Schneemann, Juan Brito, Will Brennan,CLE
2025-03-15, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Tyler Freeman, Kyle Manzardo, Brayan Rocchio, Gabriel Arias, Austin Hedges,CLE
2025-03-16, Daniel Schneemann, Tyler Freeman, Kyle Manzardo, Jhonkensy Noel, Will Brennan, Bo Naylor, Angel Martinez, Juan Brito, Kody Huff,CLE
2025-03-17, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Bo Naylor, Gabriel Arias, Will Brennan, Austin Hedges, Brayan Rocchio,CLE
2025-03-18, Daniel Schneemann, Tyler Freeman, Kyle Manzardo, Jhonkensy Noel, Austin Hedges, Juan Brito, Angel Martinez, Dom Nunez, Will Wilson,CLE
2025-03-19a, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Bo Naylor, Daniel Schneemann, Will Brennan, Juan Brito, Johnathan Rodriguez,CLE
2025-03-19b, Brayan Rocchio, Tyler Freeman, Kyle Manzardo, Jhonkensy Noel, Gabriel Arias, Austin Hedges, Angel Martinez, Will Wilson, Micah Pries,CLE
2025-03-21, Daniel Schneemann, Tyler Freeman, Will Brennan, Jhonkensy Noel, Bo Naylor, Gabriel Arias, Brayan Rocchio, Austin Hedges, Ralphy Velazquez,CLE
2025-03-22, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Jhonkensy Noel, Brayan Rocchio, Bo Naylor, Will Wilson, Dom Nunez,CLE
2025-03-23, Gabriel Arias, Kyle Manzardo, Carlos Santana, Will Brennan, Austin Hedges, Daniel Schneemann, Will Wilson, Ralphy Velazquez, Dayan Frias,CLE
2025-03-24, Steven Kwan, Jose Ramirez, Lane Thomas, Carlos Santana, Carlos Santana, Jhonkensy Noel, Kyle Manzardo, Gabriel Arias, Bo Naylor,CLE
2025-03-25, Steven Kwan, Lane Thomas, Kyle Manzardo, Jhonkensy Noel, Nolan Jones, Gabriel Arias, Daniel Schneemann, Austin Hedges, Brayan Rocchio,CLE
2025-02-21, J.P. Crawford, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Mitch Garver, Dominic Canzone, Tyler Locklear, Austin Shenton, Ryan Bliss,SEA
2025-02-22, Victor Robles, Dylan Moore, Mitch Haniger, Luke Raley, Miles Mastrobuoni, Lazaro Montes, Leo Rivas, Harry Ford, Cade Marlowe,SEA
2025-02-23, J.P. Crawford, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Mitch Garver, Dominic Canzone, Tyler Locklear, Ryan Bliss, Ben Williamson,SEA
2025-02-24, Victor Robles, Dylan Moore, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Leo Rivas, Austin Shenton, Rhylan Thomas,SEA
2025-02-25, J.P. Crawford, Julio Rodriguez, Randy Arozarena, Mitch Garver, Tyler Locklear, Ryan Bliss, Dominic Canzone, Ben Williamson, Cole Young,SEA
2025-02-26, Victor Robles, Dylan Moore, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Samad Taylor, Lazaro Montes, Colt Emerson,SEA
2025-02-27a, J.P. Crawford, Dylan Moore, Randy Arozarena, Dominic Canzone, Tyler Locklear, Rhylan Thomas, Harry Ford, Nick Dunn, Michael Arroyo,SEA
2025-02-27b, Victor Robles, Julio Rodriguez, Austin Shenton, Blake Hunt, Ryan Bliss, Cade Marlowe, Ben Williamson, Carlos Jimenez, Brock Rodden,SEA
2025-02-28, Randy Arozarena, Donovan Solano, Cal Raleigh, Mitch Haniger, Rowdy Tellez, Miles Mastrobuoni, Nick Raposo, Colt Emerson, Samad Taylor,SEA
2025-03-01, Victor Robles, Julio Rodriguez, Cal Raleigh, Luke Raley, Mitch Garver, J.P. Crawford, Dylan Moore, Dominic Canzone, Ben Williamson,SEA
2025-03-02, Julio Rodriguez, Donovan Solano, Randy Arozarena, Luke Raley, Mitch Haniger, Rowdy Tellez, Ryan Bliss, Harry Ford, Colt Emerson,SEA
2025-03-03, Victor Robles, Dylan Moore, Jorge Polanco, Mitch Garver, Rowdy Tellez, J.P. Crawford, Dominic Canzone, Ben Williamson, Cade Marlowe,SEA
2025-03-05, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Luke Raley, Donovan Solano, Rowdy Tellez, J.P. Crawford, Ryan Bliss,SEA
2025-03-06a, Julio Rodriguez, Dylan Moore, Mitch Haniger, Austin Shenton, Tyler Locklear, Leo Rivas, Harry Ford, Cade Marlowe, Samad Taylor,SEA
2025-03-06b, J.P. Crawford, Randy Arozarena, Jorge Polanco, Rowdy Tellez, Mitch Garver, Dominic Canzone, Miles Mastrobuoni, Ben Williamson, Cole Young,SEA
2025-03-07, Victor Robles, Donovan Solano, Cal Raleigh, Jorge Polanco, Luke Raley, Dylan Moore, Lazaro Montes, Ryan Bliss, Spencer Packard,SEA
2025-03-08, Julio Rodriguez, Randy Arozarena, Jorge Polanco, Mitch Garver, Mitch Haniger, Rowdy Tellez, Austin Shenton, Leo Rivas, Cole Young,SEA
2025-03-09, Victor Robles, Julio Rodriguez, Cal Raleigh, Luke Raley, Donovan Solano, Rowdy Tellez, Dylan Moore, J.P. Crawford, Tyler Locklear,SEA
2025-03-10, Luke Raley, Randy Arozarena, Cal Raleigh, Jorge Polanco, Mitch Garver, Dominic Canzone, Austin Shenton, Ryan Bliss, Colt Emerson,SEA
2025-03-12, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Jorge Polanco, Donovan Solano, Rowdy Tellez, Dylan Moore, J.P. Crawford,SEA
2025-03-14, Victor Robles, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Luke Raley, Jorge Polanco, Rowdy Tellez, J.P. Crawford, Ryan Bliss,SEA
2025-03-15a, Luke Raley, Julio Rodriguez, Cal Raleigh, Donovan Solano, Dominic Canzone, Dylan Moore, Lazaro Montes, Leo Rivas, Cole Young,SEA
2025-03-15b, Victor Robles, Jorge Polanco, Randy Arozarena, Mitch Garver, J.P. Crawford, Austin Shenton, Ryan Bliss, Miles Mastrobuoni, Ben Williamson,SEA
2025-03-16, Dylan Moore, Donovan Solano, Rowdy Tellez, Mitch Garver, Dominic Canzone, Leo Rivas, Miles Mastrobuoni, Harry Ford, Spencer Packard,SEA
2025-03-17, Victor Robles, Jorge Polanco, Cal Raleigh, Randy Arozarena, Luke Raley, Rowdy Tellez, Ryan Bliss, Austin Shenton, J.P. Crawford,SEA
2025-03-18, Victor Robles, Luke Raley, Cal Raleigh, Randy Arozarena, Mitch Garver, Donovan Solano, Dominic Canzone, Dylan Moore, Ryan Bliss,SEA
2025-03-19, Victor Robles, Jorge Polanco, Cal Raleigh, Randy Arozarena, Rowdy Tellez, Mitch Garver, J.P. Crawford, Dylan Moore, Miles Mastrobuoni,SEA
2025-03-21a, J.P. Crawford, Dylan Moore, Randy Arozarena, Mitch Garver, Donovan Solano, Austin Shenton, Dominic Canzone, Miles Mastrobuoni, Samad Taylor,SEA
2025-03-21b, Victor Robles, Julio Rodriguez, Cal Raleigh, Luke Raley, Jorge Polanco, Rowdy Tellez, Harry Ford, Leo Rivas, Ryan Bliss,SEA
2025-03-22, Victor Robles, Julio Rodriguez, Donovan Solano, Randy Arozarena, Luke Raley, Mitch Garver, Dylan Moore, Blake Hunt, J.P. Crawford,SEA
2025-03-23, Julio Rodriguez, Cal Raleigh, Randy Arozarena, Luke Raley, Jorge Polanco, Rowdy Tellez, J.P. Crawford, Jared Sundstrom, Miles Mastrobuoni,SEA
2025-03-24, Victor Robles, Julio Rodriguez, Cal Raleigh, Donovan Solano, Jorge Polanco, Mitch Garver, J.P. Crawford, Ryan Bliss, Miles Mastrobuoni,SEA
2025-02-22, Xavier Edwards, Otto Lopez, Matt Mervis, Derek Hill, Graham Pauley, Nick Fortes, Griffin Conine, Eric Wagaman, Andrew Pintar,MIA
2025-02-23, Dane Myers, Jesus Sanchez, Jonah Bride, Connor Norby, Kyle Stowers, Liam Hicks, Albert Almora Jr., Javier Sanoja, Max Acosta,MIA
2025-02-25, Xavier Edwards, Otto Lopez, Derek Hill, Griffin Conine, Nick Fortes, Matt Mervis, Deyvison De Los Santos, Graham Pauley, Heriberto Hernandez,MIA
2025-02-26, Kyle Stowers, Connor Norby, Jesus Sanchez, Jonah Bride, Liam Hicks, Dane Myers, Albert Almora Jr., Javier Sanoja, Max Acosta,MIA
2025-02-27, Xavier Edwards, Eric Wagaman, Matt Mervis, Derek Hill, Griffin Conine, Otto Lopez, Nick Fortes, Agustin Ramirez, Andrew Pintar,MIA
2025-02-28, Jesus Sanchez, Jonah Bride, Kyle Stowers, Dane Myers, Liam Hicks, Connor Norby, Javier Sanoja, Max Acosta, Jared Serna,MIA
2025-03-01, Xavier Edwards, Griffin Conine, Derek Hill, Eric Wagaman, Otto Lopez, Matt Mervis, Agustin Ramirez, Deyvison De Los Santos, Heriberto Hernandez,MIA
2025-03-02, Connor Norby, Jesus Sanchez, Jonah Bride, Kyle Stowers, Dane Myers, Liam Hicks, Max Acosta, Javier Sanoja, Jared Serna,MIA
2025-03-03a, Connor Norby, Matt Mervis, Derek Hill, Griffin Conine, Otto Lopez, Agustin Ramirez, Albert Almora Jr., Graham Pauley, Max Acosta,MIA
2025-03-03b, Xavier Edwards, Kyle Stowers, Dane Myers, Jesus Sanchez, Jonah Bride, Eric Wagaman, Liam Hicks, Nick Fortes, Javier Sanoja,MIA
2025-03-05, Xavier Edwards, Griffin Conine, Derek Hill, Connor Norby, Kyle Stowers, Rob Brantly, Otto Lopez, Graham Pauley, Eric Wagaman,MIA
2025-03-06, Xavier Edwards, Jesus Sanchez, Jonah Bride, Matt Mervis, Griffin Conine, Dane Myers, Liam Hicks, Otto Lopez, Heriberto Hernandez,MIA
2025-03-07, Kyle Stowers, Derek Hill, Connor Norby, Graham Pauley, Eric Wagaman, Albert Almora Jr., Javier Sanoja, Max Acosta, Rob Brantly,MIA
2025-03-08, Xavier Edwards, Otto Lopez, Jonah Bride, Jesus Sanchez, Dane Myers, Griffin Conine, Agustin Ramirez, Matt Mervis, Graham Pauley,MIA
2025-03-09, Kyle Stowers, Connor Norby, Derek Hill, Eric Wagaman, Liam Hicks, Heriberto Hernandez, Javier Sanoja, Albert Almora Jr., Ronny Simon,MIA
2025-03-10a, Otto Lopez, Liam Hicks, Connor Norby, Derek Hill, Eric Wagaman, Graham Pauley, Albert Almora Jr., Troy Johnston, Ronny Simon,MIA
2025-03-10b, Xavier Edwards, Nick Fortes, Jesus Sanchez, Jonah Bride, Dane Myers, Griffin Conine, Matt Mervis, Agustin Ramirez, Javier Sanoja,MIA
2025-03-11, Xavier Edwards, Nick Fortes, Jesus Sanchez, Dane Myers, Jonah Bride, Griffin Conine, Otto Lopez, Matt Mervis, Joe Mack,MIA
2025-03-13, Xavier Edwards, Jesus Sanchez, Jonah Bride, Kyle Stowers, Connor Norby, Derek Hill, Eric Wagaman, Nick Fortes, Otto Lopez,MIA
2025-03-14, Xavier Edwards, Liam Hicks, Connor Norby, Dane Myers, Griffin Conine, Jonah Bride, Matt Mervis, Heriberto Hernandez, Ronny Simon,MIA
2025-03-15, Kyle Stowers, Dane Myers, Derek Hill, Eric Wagaman, Graham Pauley, Nick Fortes, Otto Lopez, Albert Almora Jr., Javier Sanoja,MIA
2025-03-16, Xavier Edwards, Connor Norby, Griffin Conine, Jonah Bride, Matt Mervis, Liam Hicks, Otto Lopez, Heriberto Hernandez, Albert Almora Jr.,MIA
2025-03-17, Dane Myers, Kyle Stowers, Connor Norby, Matt Mervis, Derek Hill, Eric Wagaman, Nick Fortes, Javier Sanoja, Ronny Simon,MIA
2025-03-18, Xavier Edwards, Derek Hill, Kyle Stowers, Dane Myers, Griffin Conine, Jonah Bride, Eric Wagaman, Nick Fortes, Otto Lopez,MIA
2025-03-20, Xavier Edwards, Derek Hill, Matt Mervis, Connor Norby, Griffin Conine, Kyle Stowers, Otto Lopez, Liam Hicks, Rob Brantly,MIA
2025-03-21, Xavier Edwards, Derek Hill, Griffin Conine, Jonah Bride, Eric Wagaman, Dane Myers, Liam Hicks, Otto Lopez, Javier Sanoja,MIA
2025-03-22a, Xavier Edwards, Connor Norby, Jonah Bride, Griffin Conine, Derek Hill, Otto Lopez, Nick Fortes, Jakob Marsee, Dillon Head,MIA
2025-03-22b, Dane Myers, Kyle Stowers, Matt Mervis, Eric Wagaman, Javier Sanoja, Rob Brantly, Andres Valor, Gage Miller, Wilfredo Lara,MIA
2025-03-23, Javier Sanoja, Dane Myers, Kyle Stowers, Eric Wagaman, Matt Mervis, Liam Hicks, Rob Brantly, Starlyn Caba, Carter Johnson,MIA
2025-03-25, Xavier Edwards, Derek Hill, Matt Mervis, Jonah Bride, Kyle Stowers, Otto Lopez, Griffin Conine, Nick Fortes, Graham Pauley,MIA
2025-02-22, Francisco Lindor, Juan Soto, Pete Alonso, Francisco Alvarez, Jeff McNeil, Luis Torrens, Brett Baty, Jose Azocar, Rafael Ortega,NYM
2025-02-23a, Tyrone Taylor, Francisco Alvarez, Jesse Winker, Luis De Los Santos, Wyatt Young, Ryan Clifford, Jett Williams, Luke Ritter, Jakson Reetz,NYM
2025-02-23b, Luisangel Acuna, Mark Vientos, Brett Baty, Jose Siri, Luis Torrens, Jared Young, Donovan Walton, Alex Ramirez, Nick Morabito,NYM
2025-02-24, Francisco Lindor, Juan Soto, Pete Alonso, Mark Vientos, Jeff McNeil, Jose Azocar, Luis De Los Santos, Rafael Ortega, Hayden Senger,NYM
2025-02-25, Luisangel Acuna, Francisco Alvarez, Jesse Winker, Tyrone Taylor, Brett Baty, Jose Siri, Luis Torrens, Jared Young, Donovan Walton,NYM
2025-02-26, Francisco Lindor, Juan Soto, Pete Alonso, Mark Vientos, Jeff McNeil, Luis Torrens, Rafael Ortega, Jose Azocar, Chris Williams,NYM
2025-02-27, Jeff McNeil, Francisco Alvarez, Jesse Winker, Tyrone Taylor, Brett Baty, Jose Siri, Jared Young, Jakson Reetz, Donovan Walton,NYM
2025-02-28, Francisco Lindor, Juan Soto, Pete Alonso, Brandon Nimmo, Mark Vientos, Luis Torrens, Tyrone Taylor, Jared Young, Luisangel Acuna,NYM
2025-03-01, Jeff McNeil, Francisco Alvarez, Jesse Winker, Jose Siri, Brett Baty, Alexander Canario, Luisangel Acuna, Jared Young, Jose Azocar,NYM
2025-03-02, Jeff McNeil, Francisco Alvarez, Jesse Winker, Jose Siri, Alexander Canario, Brett Baty, Jared Young, Jose Azocar, Donovan Walton,NYM
2025-03-03, Francisco Lindor, Juan Soto, Pete Alonso, Mark Vientos, Tyrone Taylor, Luis Torrens, Donovan Walton, Chris Williams, Jose Azocar,NYM
2025-03-04, Jeff McNeil, Francisco Alvarez, Pete Alonso, Jesse Winker, Jose Siri, Alexander Canario, Brett Baty, Luisangel Acuna, Luis De Los Santos,NYM
2025-03-06, Francisco Lindor, Juan Soto, Pete Alonso, Mark Vientos, Jesse Winker, Francisco Alvarez, Alexander Canario, Jeff McNeil, Jose Siri,NYM
2025-03-07, Francisco Lindor, Francisco Alvarez, Pete Alonso, Mark Vientos, Jeff McNeil, Joey Meneses, Tyrone Taylor, Alexander Canario, Jose Azocar,NYM
2025-03-08, Luisangel Acuna, Juan Soto, Jesse Winker, Jose Siri, Brett Baty, Luis Torrens, Joey Meneses, Jared Young, Donovan Walton,NYM
2025-03-09, Francisco Lindor, Mark Vientos, Pete Alonso, Jeff McNeil, Tyrone Taylor, Alexander Canario, Luis De Los Santos, Jakson Reetz, Eli Serrano III,NYM
2025-03-10, Francisco Lindor, Juan Soto, Pete Alonso, Jesse Winker, Mark Vientos, Starling Marte, Jeff McNeil, Luis Torrens, Jose Siri,NYM
2025-03-11, Luisangel Acuna, Brett Baty, Tyrone Taylor, Joey Meneses, Alexander Canario, Donovan Walton, Jose Azocar, Luis De Los Santos, Hayden Senger,NYM
2025-03-12, Francisco Lindor, Juan Soto, Pete Alonso, Jesse Winker, Mark Vientos, Starling Marte, Luis Torrens, Tyrone Taylor, Luisangel Acuna,NYM
2025-03-13, Francisco Lindor, Brandon Nimmo, Pete Alonso, Jesse Winker, Jose Siri, Brett Baty, Alexander Canario, Luis De Los Santos, Hayden Senger,NYM
2025-03-14, Francisco Lindor, Juan Soto, Starling Marte, Mark Vientos, Brett Baty, Luis Torrens, Jose Siri, Joey Meneses, Tyrone Taylor,NYM
2025-03-15, Brandon Nimmo, Juan Soto, Pete Alonso, Jesse Winker, Luis Torrens, Tyrone Taylor, Luisangel Acuna, Donovan Walton, Luis De Los Santos,NYM
2025-03-16, Francisco Lindor, Starling Marte, Pete Alonso, Mark Vientos, Brett Baty, Jose Siri, Alexander Canario, Jose Azocar, Hayden Senger,NYM
2025-03-17a, Francisco Lindor, Brandon Nimmo, Jesse Winker, Luis Torrens, Jose Siri, Brett Baty, Joey Meneses, Jose Azocar, Luis De Los Santos,NYM
2025-03-17b, Starling Marte, Juan Soto, Pete Alonso, Mark Vientos, Tyrone Taylor, Luisangel Acuna, Donovan Walton, Alexander Canario, Hayden Senger,NYM
2025-03-19, Francisco Lindor, Juan Soto, Pete Alonso, Mark Vientos, Brandon Nimmo, Starling Marte, Luis Torrens, Brett Baty, Tyrone Taylor,NYM
2025-03-20, Francisco Lindor, Juan Soto, Pete Alonso, Jesse Winker, Luis Torrens, Brett Baty, Jose Siri, Jose Azocar, Luisangel Acuna,NYM
2025-03-21, Brandon Nimmo, Starling Marte, Pete Alonso, Mark Vientos, Brett Baty, Tyrone Taylor, Donovan Walton, Luisangel Acuna, Hayden Senger,NYM
2025-03-22, Francisco Lindor, Juan Soto, Pete Alonso, Brandon Nimmo, Mark Vientos, Jesse Winker, Luis Torrens, Luisangel Acuna, Jose Siri,NYM
2025-03-23, Francisco Lindor, Starling Marte, Pete Alonso, Brandon Nimmo, Mark Vientos, Brett Baty, Alexander Canario, Luis Torrens, Tyrone Taylor,NYM
2025-03-24, Francisco Lindor, Juan Soto, Pete Alonso, Brandon Nimmo, Mark Vientos, Jesse Winker, Luis Torrens, Brett Baty, Jose Siri,NYM
2025-02-22, Dylan Crews, Jose Tena, Keibert Ruiz, Josh Bell, Amed Rosario, Alex Call, Juan Yepez, Jacob Young, Trey Lipscomb,WSH
2025-02-23, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Paul DeJong, Luis Garcia Jr., Stone Garrett, Riley Adams, Jacob Young,WSH
2025-02-25, Dylan Crews, Jose Tena, Paul DeJong, Josh Bell, Alex Call, Stone Garrett, Amed Rosario, Jacob Young, Andrew Knizner,WSH
2025-02-26, CJ Abrams, Luis Garcia Jr., Keibert Ruiz, Nathaniel Lowe, Andres Chaparro, Jose Tena, Stone Garrett, Robert Hassell III, Juan Yepez,WSH
2025-02-27, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Luis Garcia Jr., Paul DeJong, Robert Hassell III, Riley Adams, Jacob Young,WSH
2025-02-28, James Wood, Amed Rosario, Jose Tena, Keibert Ruiz, Alex Call, Robert Hassell III, Juan Yepez, Andrew Pinckney, Nasim Nunez,WSH
2025-03-01a, CJ Abrams, Dylan Crews, Juan Yepez, Andres Chaparro, Alex Call, Riley Adams, Drew Millas, Jose Tena, Darren Baker,WSH
2025-03-01b, Jacob Young, Robert Hassell III, Nathaniel Lowe, Josh Bell, Paul DeJong, Amed Rosario, Daylen Lile, Trey Lipscomb, Andrew Knizner,WSH
2025-03-02, Jacob Young, Nathaniel Lowe, Paul DeJong, James Wood, Keibert Ruiz, Alex Call, Amed Rosario, Andrew Pinckney, Trey Lipscomb,WSH
2025-03-04, CJ Abrams, Dylan Crews, Nathaniel Lowe, Josh Bell, Keibert Ruiz, Jose Tena, Alex Call, Amed Rosario, Juan Yepez,WSH
2025-03-05, CJ Abrams, James Wood, Paul DeJong, Luis Garcia Jr., Juan Yepez, Andres Chaparro, Robert Hassell III, Riley Adams, Andrew Pinckney,WSH
2025-03-06, Dylan Crews, Jose Tena, Nathaniel Lowe, Paul DeJong, Keibert Ruiz, Amed Rosario, Jacob Young, Trey Lipscomb, Nasim Nunez,WSH
2025-03-07, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Paul DeJong, Luis Garcia Jr., Alex Call, Andres Chaparro, Andrew Knizner,WSH
2025-03-08, Jacob Young, Robert Hassell III, Amed Rosario, Keibert Ruiz, Juan Yepez, Andres Chaparro, Jose Tena, Drew Millas, Trey Lipscomb,WSH
2025-03-09, CJ Abrams, James Wood, Nathaniel Lowe, Paul DeJong, Luis Garcia Jr., Alex Call, Andrew Pinckney, Daylen Lile, Andrew Knizner,WSH
2025-03-10a, CJ Abrams, Dylan Crews, James Wood, Andres Chaparro, Luis Garcia Jr., Amed Rosario, Juan Yepez, Riley Adams, Jacob Young,WSH
2025-03-10b, Alex Call, Nathaniel Lowe, Keibert Ruiz, Josh Bell, Paul DeJong, Robert Hassell III, Daylen Lile, Nasim Nunez, Trey Lipscomb,WSH
2025-03-12, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Josh Bell, Paul DeJong, Keibert Ruiz, Cayden Wallace, Jacob Young,WSH
2025-03-13, CJ Abrams, Dylan Crews, James Wood, Paul DeJong, Luis Garcia Jr., Alex Call, Juan Yepez, Jacob Young, Andrew Knizner,WSH
2025-03-14, CJ Abrams, Dylan Crews, James Wood, Luis Garcia Jr., Stone Garrett, Trey Lipscomb, Juan Yepez, Riley Adams, Jacob Young,WSH
2025-03-15, Amed Rosario, Robert Hassell III, Nathaniel Lowe, Josh Bell, Paul DeJong, Keibert Ruiz, Jose Tena, Andrew Pinckney, Daylen Lile,WSH
2025-03-16, CJ Abrams, Dylan Crews, James Wood, Nathaniel Lowe, Luis Garcia Jr., Alex Call, Jose Tena, Jacob Young, Andrew Knizner,WSH
